epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
81,257.22,0.48416,0.289,0.90284,0.99794,1,0.995,0.89054,0.61468,0.29602,0.97226,0.001208,0.001208,0.001208
82,260.4,0.46118,0.2686,0.87994,0.99821,1,0.995,0.88745,0.58144,0.25442,0.94206,0.0011981,0.0011981,0.0011981
83,263.61,0.44875,0.27996,0.87391,0.99813,1,0.995,0.88683,0.57325,0.25204,0.94809,0.0011882,0.0011882,0.0011882
84,266.894,0.44571,0.26781,0.86102,0.99821,1,0.995,0.88788,0.52715,0.24681,0.91676,0.0011783,0.0011783,0.0011783
85,270.108,0.446,0.28014,0.87116,0.99818,1,0.995,0.86941,0.58157,0.2534,0.95391,0.0011684,0.0011684,0.0011684
86,273.332,0.46712,0.28961,0.89535,0.9982,1,0.995,0.89034,0.52877,0.2481,0.92559,0.0011585,0.0011585,0.0011585
87,276.569,0.46037,0.281,0.88612,0.99817,1,0.995,0.89767,0.559,0.26246,0.93812,0.0011486,0.0011486,0.0011486
88,279.817,0.4251,0.26069,0.87114,0.99822,1,0.995,0.89833,0.51312,0.24337,0.92322,0.0011387,0.0011387,0.0011387
89,283.141,0.46127,0.26416,0.87773,0.99816,1,0.995,0.87872,0.52348,0.23419,0.92381,0.0011288,0.0011288,0.0011288
90,286.391,0.4534,0.27608,0.87709,0.99821,1,0.995,0.88716,0.55281,0.24899,0.93615,0.0011189,0.0011189,0.0011189
91,289.576,0.45423,0.27568,0.87908,0.99817,1,0.995,0.88603,0.54028,0.2438,0.92498,0.001109,0.001109,0.001109
92,292.747,0.42507,0.26336,0.87674,0.99822,1,0.995,0.87851,0.56085,0.2408,0.93157,0.0010991,0.0010991,0.0010991
93,295.904,0.40867,0.26154,0.85961,0.99818,1,0.995,0.87167,0.57342,0.23043,0.93523,0.0010892,0.0010892,0.0010892
94,299.067,0.42616,0.25039,0.85617,0.99825,1,0.995,0.88025,0.61208,0.23954,0.95234,0.0010793,0.0010793,0.0010793
95,302.243,0.4313,0.2696,0.85998,1,1,0.995,0.88931,0.54699,0.24113,0.93172,0.0010694,0.0010694,0.0010694
96,305.392,0.4459,0.2684,0.87955,0.99822,1,0.995,0.8681,0.54477,0.24715,0.92498,0.0010595,0.0010595,0.0010595
97,308.721,0.44372,0.26993,0.88041,0.99823,1,0.995,0.87622,0.60526,0.24493,0.95057,0.0010496,0.0010496,0.0010496
98,311.951,0.40764,0.25341,0.86641,0.99821,1,0.995,0.88584,0.55387,0.25309,0.92796,0.0010397,0.0010397,0.0010397
99,315.173,0.42991,0.259,0.86564,0.99812,1,0.995,0.87683,0.59824,0.2616,0.95095,0.0010298,0.0010298,0.0010298
100,318.38,0.44141,0.26627,0.876,0.998,1,0.995,0.85884,0.61247,0.26412,0.96677,0.0010199,0.0010199,0.0010199
101,321.577,0.45942,0.27691,0.89021,0.99805,1,0.995,0.89173,0.56556,0.25638,0.94879,0.00101,0.00101,0.00101
102,324.774,0.45673,0.28361,0.86736,0.99803,1,0.995,0.89344,0.57301,0.26939,0.95099,0.0010001,0.0010001,0.0010001
103,327.951,0.42332,0.25922,0.86738,0.99822,1,0.995,0.88708,0.5643,0.24324,0.93872,0.0009902,0.0009902,0.0009902
104,331.118,0.41927,0.26061,0.86235,0.99821,1,0.995,0.88167,0.55004,0.23886,0.9391,0.0009803,0.0009803,0.0009803
105,334.291,0.42344,0.25666,0.87098,0.99821,1,0.995,0.88212,0.57741,0.24223,0.95209,0.0009704,0.0009704,0.0009704
106,337.464,0.43054,0.26188,0.86879,0.99822,1,0.995,0.87275,0.53871,0.22685,0.93667,0.0009605,0.0009605,0.0009605
107,340.811,0.40986,0.2567,0.86049,0.99822,1,0.995,0.86308,0.627,0.26562,0.97803,0.0009506,0.0009506,0.0009506
108,344.028,0.40986,0.25288,0.84623,0.99825,1,0.995,0.88757,0.54542,0.24942,0.94724,0.0009407,0.0009407,0.0009407
109,347.216,0.41056,0.25485,0.85362,1,1,0.995,0.88718,0.5409,0.23424,0.94458,0.0009308,0.0009308,0.0009308
110,350.429,0.41655,0.25031,0.87324,0.99821,1,0.995,0.90472,0.51806,0.21798,0.92978,0.0009209,0.0009209,0.0009209
111,353.607,0.42303,0.25913,0.87724,0.99819,1,0.995,0.88545,0.56117,0.23801,0.94081,0.000911,0.000911,0.000911
112,356.864,0.40462,0.24535,0.85863,0.99819,1,0.995,0.8914,0.57184,0.22854,0.94875,0.0009011,0.0009011,0.0009011
113,360.06,0.38231,0.24413,0.84336,0.99822,1,0.995,0.88719,0.55253,0.23453,0.93601,0.0008912,0.0008912,0.0008912
114,363.229,0.40993,0.24981,0.85984,1,1,0.995,0.89385,0.53267,0.22494,0.91959,0.0008813,0.0008813,0.0008813
